"Id";"Company";"TypeName";"Inches";"resolution_width";"resolution_height";"touchscreen";"ips_panel";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"memory_type";"primary_storage";"secondary_storage";"gpu_brand";"OpSys";"Weight";"Price";"ppi";"screen_size"
1258;"Lenovo";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i7";2.5;8;"Hybrid";1024;0;"AMD";"windows";2.32;47686;141;"medium"
1259;"MSI";"Gaming";15.6;1920;1080;0;0;"Intel";"Core i7";2.6;8;"Hybrid";128;1024;"Nvidia";"windows";2.4;65481;141;"medium"
1260;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;0;"Intel";"Core i5";2.3;4;"SSD";128;0;"Intel";"windows";1.8;44383;157;"medium"
1261;"Asus";"Ultrabook";13.3;1920;1080;0;1;"Intel";"Core M";0.9;8;"SSD";512;0;"Intel";"windows";1.2;38841;166;"small"
1262;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";"Core i3";2.4;6;"HDD";1024;0;"Intel";"windows";2.3;24456;100;"medium"
1263;"Acer";"Notebook";15.6;1366;768;0;0;"Intel";"Celeron Dual";1.6;4;"HDD";500;0;"Intel";"linux";2.4;15398;100;"medium"
1264;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";"Celeron Dual";1.6;2;"HDD";500;0;"Intel";"windows";2.2;20193;100;"medium"
1265;"Lenovo";"Notebook";15.6;1920;1080;0;1;"Intel";"Core i7";2.6;8;"HDD";1024;0;"Nvidia";"windows";2.6;47899;141;"medium"
1266;"HP";"Notebook";15.6;1920;1080;0;0;"AMD";"A9-Series 9410";2.9;6;"Hybrid";1024;0;"AMD";"windows";2.04;29303;141;"medium"
1267;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"AMD";"linux";2.3;42943;100;"medium"
1268;"HP";"Netbook";11.6;1366;768;0;0;"Intel";"Celeron Dual";1.6;2;"Flash Storage";32;0;"Intel";"windows";1.17;11136;135;"small"
1269;"Asus";"Notebook";15.6;1366;768;0;0;"Intel";"Core i7";2.5;4;"HDD";500;0;"Nvidia";"windows";2.2;38379;100;"medium"
1270;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;1;"Intel";"Core i7";2.5;4;"SSD";128;0;"Intel";"windows";1.8;33993;157;"medium"
1271;"Lenovo";"2 in 1 Convertible";13.3;3200;1800;1;1;"Intel";"Core i7";2.5;16;"SSD";512;0;"Intel";"windows";1.3;79867;276;"small"
1272;"Lenovo";"Notebook";14.0;1366;768;0;0;"Intel";"Celeron Dual";1.6;2;"Flash Storage";64;0;"Intel";"windows";1.5;12201;112;"medium"
1273;"HP";"Notebook";15.6;1366;768;0;0;"Intel";"Core i7";2.5;6;"HDD";1024;0;"AMD";"windows";2.19;40706;100;"medium"
1274;"Asus";"Notebook";15.6;1366;768;0;0;"Intel";"Celeron Dual";1.6;4;"HDD";500;0;"Intel";"windows";2.2;19660;100;"medium"
1275;"Asus";"Ultrabook";13.3;1920;1080;0;1;"Intel";"Core M";0.9;8;"SSD";512;0;"Intel";"windows";1.2;38841;166;"small"
1276;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";"Core i3";2.4;6;"HDD";1024;0;"Intel";"windows";2.3;24456;100;"medium"
1277;"Acer";"Notebook";15.6;1366;768;0;0;"Intel";"Celeron Dual";1.6;4;"HDD";500;0;"Intel";"linux";2.4;15398;100;"medium"
1278;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";"Celeron Dual";1.6;2;"HDD";500;0;"Intel";"windows";2.2;20193;100;"medium"
1279;"Lenovo";"Notebook";15.6;1920;1080;0;1;"Intel";"Core i7";2.6;8;"HDD";1024;0;"Nvidia";"windows";2.6;47899;141;"medium"
1280;"HP";"Notebook";15.6;1920;1080;0;0;"AMD";"A9-Series 9410";2.9;6;"Hybrid";1024;0;"AMD";"windows";2.04;29303;141;"medium"
1281;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"AMD";"linux";2.3;42943;100;"medium"
1282;"HP";"Netbook";11.6;1366;768;0;0;"Intel";"Celeron Dual";1.6;2;"Flash Storage";32;0;"Intel";"windows";1.17;11136;135;"small"
1283;"Asus";"Notebook";15.6;1366;768;0;0;"Intel";"Core i7";2.5;4;"HDD";500;0;"Nvidia";"windows";2.2;38379;100;"medium"
1284;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;1;"Intel";"Core i7";2.5;4;"SSD";128;0;"Intel";"windows";1.8;33993;157;"medium"
1285;"Lenovo";"2 in 1 Convertible";13.3;3200;1800;1;1;"Intel";"Core i7";2.5;16;"SSD";512;0;"Intel";"windows";1.3;79867;276;"small"
1286;"Lenovo";"Notebook";14.0;1366;768;0;0;"Intel";"Celeron Dual";1.6;2;"Flash Storage";64;0;"Intel";"windows";1.5;12201;112;"medium"
1287;"HP";"Notebook";15.6;1366;768;0;0;"Intel";"Core i7";2.5;6;"HDD";1024;0;"AMD";"windows";2.19;40706;100;"medium"
1288;"Asus";"Notebook";15.6;1366;768;0;0;"Intel";"Celeron Dual";1.6;4;"HDD";500;0;"Intel";"windows";2.2;19660;100;"medium"
1289;"Asus";"Ultrabook";13.3;1920;1080;0;1;"Intel";"Core M";0.9;8;"SSD";512;0;"Intel";"windows";1.2;38841;166;"small"
1290;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";"Core i3";2.4;6;"HDD";1024;0;"Intel";"windows";2.3;24456;100;"medium"
1291;"Acer";"Notebook";15.6;1366;768;0;0;"Intel";"Celeron Dual";1.6;4;"HDD";500;0;"Intel";"linux";2.4;15398;100;"medium"
1292;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";"Celeron Dual";1.6;2;"HDD";500;0;"Intel";"windows";2.2;20193;100;"medium"
1293;"Lenovo";"Notebook";15.6;1920;1080;0;1;"Intel";"Core i7";2.6;8;"HDD";1024;0;"Nvidia";"windows";2.6;47899;141;"medium"
1294;"HP";"Notebook";15.6;1920;1080;0;0;"AMD";"A9-Series 9410";2.9;6;"Hybrid";1024;0;"AMD";"windows";2.04;29303;141;"medium"
1295;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"AMD";"linux";2.3;42943;100;"medium"
1296;"HP";"Netbook";11.6;1366;768;0;0;"Intel";"Celeron Dual";1.6;2;"Flash Storage";32;0;"Intel";"windows";1.17;11136;135;"small"
1297;"Asus";"Notebook";15.6;1366;768;0;0;"Intel";"Core i7";2.5;4;"HDD";500;0;"Nvidia";"windows";2.2;38379;100;"medium"
1298;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;1;"Intel";"Core i7";2.5;4;"SSD";128;0;"Intel";"windows";1.8;33993;157;"medium"
1299;"Lenovo";"2 in 1 Convertible";13.3;3200;1800;1;1;"Intel";"Core i7";2.5;16;"SSD";512;0;"Intel";"windows";1.3;79867;276;"small"
1300;"Lenovo";"Notebook";14.0;1366;768;0;0;"Intel";"Celeron Dual";1.6;2;"Flash Storage";64;0;"Intel";"windows";1.5;12201;112;"medium"
1301;"HP";"Notebook";15.6;1366;768;0;0;"Intel";"Core i7";2.5;6;"HDD";1024;0;"AMD";"windows";2.19;40706;100;"medium"
1302;"Asus";"Notebook";15.6;1366;768;0;0;"Intel";"Celeron Dual";1.6;4;"HDD";500;0;"Intel";"windows";2.2;19660;100;"medium"
